review_id,product_id,product_name,category,brand,user_id,age,gender,rating,review_text,review_date,verified_purchase,helpful_votes,total_votes,sentiment,review_length
REV000175,PROD0453,Face Cream,Beauty,NaturalBeauty,USER01526,65,Other,3,Mixed feelings about Face Cream. Some improvement seen 😞,2023-11-27,True,72,100,neutral,9
REV000176,PROD0337,Headphones,Electronics,TechPro,USER03755,56,M,4,Very happy with this Headphones. Great battery life !!,2023-11-25,True,63,94,positive,9
REV000177,PROD0428,Refrigerator,Home Appliances,HomeEasy,USER04943,32,F,5,Very happy with this Refrigerator. Quiet operation #waste,2024-05-05,True,78,96,positive,8
REV000178,PROD0476,Jacket,Fashion,UrbanFit,USER00449,30,F,5,amazing quality! perfect fit. highly recommend! !!,2025-06-22,True,2,23,positive,7
REV000179,PROD0158,Shoes,Fashion,ClassicStyle,USER02197,54,M,5,VERY HAPPY WITH THIS SHOES. PERFECT FIT,2023-09-21,True,31,84,positive,7
REV000180,PROD0936,T-Shirt,Fashion,FashionForward,USER02339,57,Other,3,looks decent. could be better. 😞,2024-06-18,True,39,95,neutral,6
REV000181,PROD0516,Dress,Fashion,ClassicStyle,USER03289,18,F,5,Very happy with this Dress. Great color,2024-10-05,False,66,96,positive,7
REV000182,PROD0936,T-Shirt,Fashion,FashionForward,USER03047,52,F,4,VERY HAPPY WITH THIS T-SHIRT. PERFECT FIT,2025-03-08,True,74,85,positive,7
REV000183,PROD0205,Smartwatch,Electronics,ElectroMax,USER00142,19,Other,3,MIXED FEELINGS ABOUT SMARTWATCH. AVERAGE BATTERY LIFE,2024-12-15,False,7,64,neutral,7
REV000184,PROD0709,Face Wash,Beauty,NaturalBeauty,USER00162,23,Other,1,disapponted with Face Wash. Strong chemical smell. Not worth the money,2025-04-05,True,24,25,negative,11
REV000185,PROD0369,Microwave,Home Appliances,AppliancePro,USER02078,29,M,5,Excellent Microwave! Works perfectly. Highly recommend! :D,2023-12-26,True,36,70,positive,7
REV000186,PROD0019,Laptop,Electronics,ElectroMax,USER02884,29,Other,3,Mixed feelings about Laptop. Average baterry life ⭐,2024-09-27,True,70,75,neutral,8
REV000187,PROD0337,Headphones,Electronics,TechPro,USER03137,51,F,5,very happy with this headphones. great battery life,2025-04-10,True,3,5,positive,8
REV000188,PROD0707,Smartphone,Electronics,FutureTech,USER00105,46,Other,3,average smartphone. nothing special. price could be lower,2024-07-14,True,43,55,neutral,8
REV000189,PROD0394,Shampoo,Beauty,NaturalBeauty,USER00439,33,M,5,5  stars!  Nice  fragrance.  Fast  delivery  too!,2025-06-18,True,18,31,positive,7
REV000190,PROD0453,Face Cream,Beauty,BeautyEssence,USER03950,47,Other,5,AMAZING QUALITY! VISIBLE RESULTS. HIGHLY RECOMMEND!,2023-11-26,True,67,95,positive,6
REV000191,PROD0369,Microwave,Home Appliances,AppliancePro,USER03836,35,M,1,Poorquality Microwave. Stopped working after 2 months,2024-12-13,False,15,97,negative,7
REV000192,PROD0936,T-Shirt,Fashion,UrbanFit,USER01200,45,Other,3,T-Shirt is okay. Looks decent,2023-09-07,True,43,77,neutral,5
REV000193,PROD0584,Cricket Bat,Sports,ProAthletic,USER00433,22,Other,1,Worst Cricket Bat ever! Overpriced ⭐,2023-12-21,False,78,86,negative,6
REV000194,PROD0158,Shoes,Fashion,FashionForward,USER00539,54,Other,1,MATERIAL FEELS CHEAP. WOULD NOT RECOMMEND.,2024-03-10,True,12,70,negative,6
REV000195,PROD0476,Jacket,Fashion,TrendyWear,USER03605,59,Other,5,5  stars!  Comfortable  material.  Fast  delivery  too!,2025-07-11,True,10,11,positive,7
REV000196,PROD0359,Jeans,Fashion,ClassicStyle,USER04698,24,Other,1,Disappointed with Jeans. Color faded after wash. Not worth the money #fail,2024-05-01,True,77,81,negative,12
REV000197,PROD0103,Vacuum Cleaner,Home Appliances,EcoLiving,USER01109,53,F,5,VERY HAPPY WITH THIS VACUUM CLEANER. QUIET OPERATION,2023-11-27,True,60,78,positive,8
REV000198,PROD0516,Dress,Fashion,FashionForward,USER00530,52,M,3,Mixed feelings about Dress. Material is okay 👍,2024-02-06,True,55,97,neutral,8
REV000199,PROD0019,Laptop,Electronics,FutureTech,USER03645,18,F,3,Laptop is okay. Nothing special 😊,2024-12-08,False,88,96,neutral,6
REV000200,PROD0707,Smartphone,Electronics,FutureTech,USER01410,49,Other,3,smartphone is okay. nothing special,2024-04-03,True,62,76,neutral,5
REV000201,PROD0742,Tablet,Electronics,ElectroMax,USER01299,38,Other,5,5 stars! Great battery life.,2024-09-15,False,22,41,positive,5
REV000202,PROD0332,Yoga Mat,Sports,ActiveGear,USER01686,49,Other,5,Comfortable grip. Worth every penny! 👍,2025-05-11,True,57,69,positive,6
REV000203,PROD0394,Shampoo,Beauty,SkinCare+,USER01424,62,M,3,mixed  feelings  about  shampoo.  nothing  extraordinary,2024-02-27,True,90,94,neutral,6
REV000204,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER03166,21,Other,3,Average performance. Could be better.,2023-11-27,True,67,68,neutral,5
REV000205,PROD0692,Football,Sports,ActiveGear,USER03425,21,F,3,AVERAGE FOOTBALL. AVERAGE DURABILITY. PRICE COULD BE LOWER,2023-11-25,True,32,43,neutral,8
REV000206,PROD0359,Jeans,Fashion,FashionForward,USER00351,53,M,5,5 stars! Looks exactly like the picture. Fast delivery too! ...,2023-12-01,True,13,31,positive,11
REV000207,PROD0182,Washing Machine,Home Appliances,SmartHome,USER02159,23,M,3,AverageWashing Machine. Does the job. Price could be lower,2024-04-19,True,31,75,neutral,9
REV000208,PROD0205,Smartwatch,Electronics,TechPro,USER04655,52,F,3,Mixed feelings about Smartwatch. Nothing special,2024-02-19,True,17,99,neutral,6
REV000209,PROD0453,Face Cream,Beauty,NaturalBeauty,USER01842,65,F,3,Mixed feelings about Face Cream. Some improvement seen,2023-11-24,True,5,7,neutral,8
REV000210,PROD0182,Washing Machine,Home Appliances,SmartHome,USER02125,24,F,4,VERY HAPPY WITH THIS WASHING MACHINE. ENERGY EFFICIENT,2023-11-26,True,72,93,positive,8
REV000211,PROD0158,Shoes,Fashion,TrendyWear,USER00232,23,Other,1,Worst Shoes ever! Color faded after wash,2025-05-12,True,2,26,negative,7
REV000212,PROD0205,Smartwatch,Electronics,DigiWorld,USER02814,40,F,5,Good build quality. Worth every penny! :D,2024-05-05,False,2,71,positive,7
REV000213,PROD0367,Perfume,Beauty,BeautyEssence,USER00594,64,Other,1,Poor quality Perfume. Too expensive for quality,2024-06-12,True,15,39,negative,7
REV000214,PROD0020,Lipstick,Beauty,NaturalBeauty,USER03119,34,M,3,lipstick is okay. okay for the price #hate,2023-11-22,True,22,82,neutral,8
REV000215,PROD0453,Face Cream,Beauty,GlowUp,USER04931,32,F,3,Average results. Could be better.,2023-08-02,True,98,99,neutral,5
REV000216,PROD0158,Shoes,Fashion,TrendyWear,USER04172,61,Other,2,Worst Shoes ever! Material feels cheap #love,2024-12-28,True,18,31,negative,7
REV000217,PROD0936,T-Shirt,Fashion,UrbanFit,USER04515,21,Other,5,5 stars! Great color.,2025-02-27,True,44,79,positive,4
REV000218,PROD0337,Headphones,Electronics,SmartLife,USER00077,57,F,3,Decent for the price. Could be better.,2024-09-25,False,96,97,neutral,7
REV000219,PROD0584,Cricket Bat,Sports,ActiveGear,USER01466,43,F,5,ExcellentCricket Bat! Comfortable grip. Highly recommend! 😊,2025-02-09,True,32,54,positive,7
REV000220,PROD0707,Smartphone,Electronics,ElectroMax,USER02324,64,F,4,Amazing quality! Excellent display quality. Highly recommend!,2024-07-21,True,1,52,positive,7
REV000221,PROD0709,Face Wash,Beauty,BeautyEssence,USER02554,35,F,3,FACE WASH IS OKAY. SOME IMPROVEMENT SEEN #waste,2024-07-18,True,62,63,neutral,8
REV000222,PROD0707,Smartphone,Electronics,SmartLife,USER00916,20,F,1,poor quality smartphone. battery drains quickly,2024-12-17,True,16,78,negative,6
REV000223,PROD0182,Washing Machine,Home Appliances,EcoLiving,USER00846,59,M,5,quiet operation. worth every penny! #waste,2023-11-25,True,29,29,positive,6
REV000224,PROD0337,Headphones,Electronics,SmartLife,USER00966,41,Other,4,Very happy with this Headphones. Excellent display quality,2024-08-30,False,60,92,positive,8
REV000225,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER04278,21,F,3,average performance. could be better. !!,2024-08-02,True,34,60,neutral,6
REV000226,PROD0707,Smartphone,Electronics,ElectroMax,USER03768,49,Other,3,Worksas expected. Could be better.,2024-06-17,False,8,91,neutral,5
REV000227,PROD0337,Headphones,Electronics,DigiWorld,USER00720,49,F,3,Nothing  special.  Could  be  better.,2025-06-14,True,0,28,neutral,5
REV000228,PROD0394,Shampoo,Beauty,BeautyEssence,USER04107,20,F,3,Mixed  feelings  about  Shampoo.  Some  improvement  seen,2024-09-10,True,12,69,neutral,7
REV000229,PROD0707,Smartphone,Electronics,DigiWorld,USER04082,34,M,2,Poor camera quality. Would not recommend. #hate,2025-02-08,True,66,83,negative,7
REV000230,PROD0453,Face Cream,Beauty,PureGlow,USER00126,42,F,3,Average results. Could be better.,2023-09-19,True,9,51,neutral,5
REV000231,PROD0476,Jacket,Fashion,ClassicStyle,USER01582,42,Other,2,Material feels cheap. Not worth the money. Want refund!,2023-08-12,False,49,56,negative,9
REV000232,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER03131,53,F,4,Excellent Vacuum Cleaner! Easy to use. Highly recommend! #hate,2023-09-17,True,78,85,positive,9
REV000233,PROD0182,Washing Machine,Home Appliances,HomeEasy,USER00561,28,Other,5,WORKS PERFECTLY. WORTH EVERY PENNY!,2023-11-24,True,95,98,positive,5
REV000234,PROD0516,Dress,Fashion,UrbanFit,USER02922,18,M,2,Disappointed with Dress. Not as described. Not worth the money,2024-04-28,True,86,96,negative,10
REV000235,PROD0369,Microwave,Home Appliances,AppliancePro,USER01368,54,Other,4,Very happy with this Microwave. Works perfectly,2024-04-21,True,4,44,positive,7
REV000236,PROD0337,Headphones,Electronics,FutureTech,USER04304,40,F,3,Average battery life. Could be better.,2025-02-28,True,22,22,neutral,6
REV000237,PROD0742,Tablet,Electronics,DigiWorld,USER04025,29,F,3,Average Tablet. Nothing special. Price could be lower,2024-12-01,False,73,87,neutral,8
REV000238,PROD0707,Smartphone,Electronics,DigiWorld,USER03586,46,F,3,Smartphone is okay. Decent for the price,2024-12-06,True,38,91,neutral,7
REV000239,PROD0337,Headphones,Electronics,ElectroMax,USER04105,61,M,5,Excellent Headphones! Excellent display quality. Highly recommend! #recommended,2023-12-20,False,26,59,positive,8
REV000240,PROD0359,Jeans,Fashion,ClassicStyle,USER01889,47,M,5,Excellent Jeans! Looks exactly like the picture. Highly recommend! ...,2025-03-21,True,58,68,positive,10
REV000241,PROD0369,Microwave,Home Appliances,HomeEasy,USER04219,23,Other,1,Poor quality Microwave. Stopped working after 2 months 😞 #fail,2024-10-14,True,5,13,negative,10
REV000242,PROD0337,Headphones,Electronics,ElectroMax,USER03979,45,Other,5,Very happy with this Headphones. Excellent display quality,2024-07-23,True,24,88,positive,8
REV000243,PROD0332,Yoga Mat,Sports,ActiveGear,USER01816,37,M,3,Decent for casual use. Could be better.,2023-10-12,True,59,65,neutral,7
REV000244,PROD0194,Air Conditioner,Home Appliances,AppliancePro,USER01478,39,F,2,Disappointed with Air Conditioner. Consumes too much power. Not worth the money,2024-09-07,False,56,56,negative,12
REV000245,PROD0019,Laptop,Electronics,TechPro,USER00459,57,F,3,Average Laptop. Works as expected. Price could be lower,2023-10-23,True,1,74,neutral,9
REV000246,PROD0332,Yoga Mat,Sports,ActiveGear,USER02854,59,M,3,Yoga Mat is okay. Works for beginners,2024-08-24,True,22,57,neutral,7
REV000247,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER04003,30,M,3,REFRIGERATOR  IS  OKAY.  AVERAGE  PERFORMANCE #awesome,2023-12-01,True,11,12,neutral,6
REV000248,PROD0709,Face Wash,Beauty,PureGlow,USER03475,42,F,1,Poor quality Face Wash. No visible results,2024-12-21,True,100,101,negative,7
REV000249,PROD0369,Microwave,Home Appliances,PowerSave,USER00895,28,Other,5,Excellent Microwave! Works perfectly. Highly recommend!,2025-06-29,True,14,15,positive,6
REV000250,PROD0337,Headphones,Electronics,DigiWorld,USER01386,31,F,3,Mixed feelings about Headphones. Decent for the price 👎,2024-07-27,True,14,89,neutral,9
REV000251,PROD0337,Headphones,Electronics,DigiWorld,USER01073,50,M,3,Average Headphones. Works as expected. Price could be lower ...,2025-01-01,False,28,47,neutral,10
REV000252,PROD0936,T-Shirt,Fashion,ClassicStyle,USER03589,60,F,3,Average quality. Could be better. :D,2024-02-04,False,99,100,neutral,6
REV000253,PROD0516,Dress,Fashion,StyleHub,USER02956,37,Other,4,LOOKS EXACTLY LIKE THE PICTURE. WORTH EVERY PENNY!,2024-05-17,True,11,12,positive,8
REV000254,PROD0205,Smartwatch,Electronics,FutureTech,USER04982,54,M,3,Nothing special. Could be better.,2025-03-09,False,5,95,neutral,5
REV000255,PROD0584,Cricket Bat,Sports,ActiveGear,USER03398,37,Other,5,Very happy with this Cricket Bat. Good for workouts,2023-08-19,True,10,71,positive,9
REV000256,PROD0742,Tablet,Electronics,TechPro,USER00618,54,F,3,Average Tablet. Average battery life. Price could be lower,2023-09-19,False,84,88,neutral,9
REV000257,PROD0369,Microwave,Home Appliances,SmartHome,USER02075,18,F,3,Mixed feelings about Microwave. Does the job,2025-06-10,True,18,28,neutral,7
REV000258,PROD0369,Microwave,Home Appliances,SmartHome,USER04060,48,F,5,Amazingquality! Easy to use. Highly recommend!,2024-04-18,True,77,77,positive,6
REV000259,PROD0205,Smartwatch,Electronics,SmartLife,USER04379,50,F,2,Worst Smartwatch ever! Poor camera quality :D,2024-01-27,True,26,62,negative,7
REV000260,PROD0019,Laptop,Electronics,FutureTech,USER04772,54,M,4,Excellent Laptop! Good build quality. Highly recommend!,2025-07-04,True,0,14,positive,7
REV000261,PROD0707,Smartphone,Electronics,ElectroMax,USER01800,35,M,5,Amazing quality! Fast performance. Highly recommend! 👎 #recommended,2025-03-26,True,17,92,positive,8
REV000262,PROD0337,Headphones,Electronics,SmartLife,USER03238,44,Other,5,Fast performance. Worth every penny! 😞,2024-03-12,True,31,63,positive,6
REV000263,PROD0359,Jeans,Fashion,ClassicStyle,USER04329,51,F,3,Average Jeans. Looks decent. Price could be lower,2023-11-28,True,29,87,neutral,8
REV000264,PROD0194,Air Conditioner,Home Appliances,EcoLiving,USER03428,29,Other,3,mixed feelings about air conditioner. average performance,2025-06-03,True,10,27,neutral,7
REV000265,PROD0692,Football,Sports,SportZone,USER02067,42,Other,5,Comfortable grip. Worth every penny!,2024-05-01,True,3,4,positive,5
REV000266,PROD0707,Smartphone,Electronics,FutureTech,USER01978,54,Other,1,Disappointed with Smartphone. Laggy performance. Not worth the money,2023-11-24,True,66,74,negative,9
REV000267,PROD0369,Microwave,Home Appliances,PowerSave,USER03203,29,M,3,Average Microwave. Could be quieter. Price could be lower,2023-12-12,True,12,14,neutral,9
REV000268,PROD0936,T-Shirt,Fashion,TrendyWear,USER02686,23,Other,3,T-Shirt is okay. Average quality,2023-08-25,True,14,92,neutral,5
REV000269,PROD0337,Headphones,Electronics,FutureTech,USER02781,57,F,4,Amazing quality! Good build quality. Highly recommend! :D,2025-02-04,True,67,84,positive,8
REV000270,PROD0337,Headphones,Electronics,TechPro,USER04675,57,F,5,Very happy with this Headphones. Fast performance,2025-07-07,True,7,7,positive,7
REV000271,PROD0194,Air Conditioner,Home Appliances,AppliancePro,USER02215,18,F,3,average air conditioner. basic features only. price could be lower,2023-08-29,True,24,90,neutral,10
REV000272,PROD0337,Headphones,Electronics,ElectroMax,USER02847,28,F,5,5 stars! Good build quality. :(,2023-10-30,True,88,90,positive,6
REV000273,PROD0103,Vacuum Cleaner,Home Appliances,AppliancePro,USER01349,18,Other,5,Excellent Vacuum Cleaner! Works perfectly. Highly recommend!,2025-03-11,False,49,75,positive,7
REV000274,PROD0707,Smartphone,Electronics,TechPro,USER01392,36,Other,4,5 stars! Fast performance.,2025-01-21,True,78,85,positive,4
REV000275,PROD0692,Football,Sports,FitLife,USER04794,49,F,4,Amazing quality! Excellent quality. Highly recommend!,2025-02-22,True,97,98,positive,6
REV000276,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER00960,34,F,2,Disappointed with Refrigerator. Too noisy. Not worth the money,2025-05-30,True,19,44,negative,9
REV000277,PROD0337,Headphones,Electronics,SmartLife,USER03693,30,F,5,very happy with this headphones. good build quality #hate,2025-05-21,True,52,59,positive,9
REV000278,PROD0019,Laptop,Electronics,DigiWorld,USER02936,50,M,5,Excellent display quality. Worth every penny!,2024-06-01,True,56,81,positive,6
REV000279,PROD0369,Microwave,Home Appliances,AppliancePro,USER03234,48,Other,3,Average Microwave. Basic features only. Price could be lower,2024-01-29,True,52,59,neutral,9
REV000280,PROD0205,Smartwatch,Electronics,TechPro,USER04500,41,F,1,Poor quality Smartwatch. Battery drains quickly #awesome,2023-11-11,True,70,94,negative,7
REV000281,PROD0019,Laptop,Electronics,TechPro,USER02601,38,Other,3,Nothing special. Could be better.,2024-10-15,True,47,49,neutral,5
REV000282,PROD0476,Jacket,Fashion,StyleHub,USER04858,33,M,3,Mixedfeelings about Jacket. Average quality,2025-01-18,True,17,36,neutral,5
REV000283,PROD0707,Smartphone,Electronics,DigiWorld,USER00777,30,Other,3,Decent for the price. Could be better.,2023-09-18,False,67,71,neutral,7
REV000284,PROD0359,Jeans,Fashion,FashionForward,USER03442,36,M,5,great color. worth every penny!,2024-07-08,True,55,77,positive,5
REV000285,PROD0158,Shoes,Fashion,StyleHub,USER04530,30,F,2,Not as described. Not worth the money. Want refund! #fail,2024-02-19,True,70,72,negative,10
REV000286,PROD0707,Smartphone,Electronics,SmartLife,USER04692,58,Other,3,Average Smartphone. Average battery life. Price could be lower,2023-11-24,True,23,62,neutral,9
REV000287,PROD0158,Shoes,Fashion,ClassicStyle,USER04901,41,Other,3,Mixed feelings about Shoes. Fits okay,2024-02-24,True,28,77,neutral,6
REV000288,PROD0742,Tablet,Electronics,FutureTech,USER01328,28,F,4,Great  battery  life.  Worth  every  penny! 😞,2023-10-09,True,61,98,positive,7
REV000289,PROD0337,Headphones,Electronics,ElectroMax,USER04144,27,F,3,Headphones is okay. Average battery life,2024-11-13,False,37,79,neutral,6
REV000290,PROD0321,Dumbbells,Sports,SportsMaster,USER00463,58,Other,2,worst dumbbells ever! not comfortable #love,2023-08-09,True,53,88,negative,6
REV000291,PROD0103,Vacuum Cleaner,Home Appliances,HomeEasy,USER02531,48,F,5,Very happy with this Vacuum Cleaner. Quiet operation,2023-11-27,True,90,98,positive,8
REV000292,PROD0158,Shoes,Fashion,StyleHub,USER03173,53,F,4,Very happy with this Shoes. Comfortable material,2024-10-21,True,49,99,positive,7
REV000293,PROD0707,Smartphone,Electronics,TechPro,USER04781,38,Other,3,Mixed feelings about Smartphone. Average battery life,2024-01-03,True,24,66,neutral,7
REV000294,PROD0205,Smartwatch,Electronics,ElectroMax,USER02416,25,M,3,Average Smartwatch. Works as expected. Price could be lower :D #love,2025-03-21,True,89,100,neutral,11
REV000295,PROD0707,Smartphone,Electronics,ElectroMax,USER04635,59,Other,3,smartphone is okay. nothing special,2024-10-21,True,20,56,neutral,5
REV000296,PROD0369,Microwave,Home Appliances,PowerSave,USER00858,28,Other,3,Average Microwave. Does the job. Price could be lower,2023-12-19,True,96,97,neutral,9
REV000297,PROD0707,Smartphone,Electronics,TechPro,USER04731,21,M,2,poorcamera quality. not worth the money. want refund!,2024-12-15,False,1,28,negative,8
REV000298,PROD0359,Jeans,Fashion,StyleHub,USER02155,45,Other,5,5 stars! Perfect fit. Fast delivery too! ...,2023-12-12,True,12,36,positive,8
